Id_Dep,Id_Mun,Departamento,Municipio,Grupo Edad,Pobl. Grupo Edad
15,1502,Baja Verapaz,San Miguel Chicaj,45 - 49,1127
15,1502,Baja Verapaz,San Miguel Chicaj,5 - 9,3931
15,1502,Baja Verapaz,San Miguel Chicaj,50 - 54,984
15,1502,Baja Verapaz,San Miguel Chicaj,55 - 59,924
15,1502,Baja Verapaz,San Miguel Chicaj,60 - 64,826
15,1502,Baja Verapaz,San Miguel Chicaj,65 - 69,627
15,1502,Baja Verapaz,San Miguel Chicaj,70  - 74,362
15,1502,Baja Verapaz,San Miguel Chicaj,75 - 79,260
15,1502,Baja Verapaz,San Miguel Chicaj,80 - 84,176
15,1502,Baja Verapaz,San Miguel Chicaj,85 - 89,111
15,1502,Baja Verapaz,San Miguel Chicaj,90  - 94,38
15,1502,Baja Verapaz,San Miguel Chicaj,95 - 99,12
15,1503,Baja Verapaz,Rabinal,0 - 4,4382
15,1503,Baja Verapaz,Rabinal,10 - 14,4448
15,1503,Baja Verapaz,Rabinal,100 o más,2
15,1503,Baja Verapaz,Rabinal,15 - 19,4870
15,1503,Baja Verapaz,Rabinal,20 - 24,4131
15,1503,Baja Verapaz,Rabinal,25 - 29,3141
15,1503,Baja Verapaz,Rabinal,30 - 34,2494
15,1503,Baja Verapaz,Rabinal,35 - 39,2348
15,1503,Baja Verapaz,Rabinal,40 - 44,2001
15,1503,Baja Verapaz,Rabinal,45 - 49,1785
15,1503,Baja Verapaz,Rabinal,5 - 9,4243
15,1503,Baja Verapaz,Rabinal,50 - 54,1544
15,1503,Baja Verapaz,Rabinal,55 - 59,1319
15,1503,Baja Verapaz,Rabinal,60 - 64,1223
15,1503,Baja Verapaz,Rabinal,65 - 69,1026
15,1503,Baja Verapaz,Rabinal,70  - 74,707
15,1503,Baja Verapaz,Rabinal,75 - 79,485
15,1503,Baja Verapaz,Rabinal,80 - 84,366
15,1503,Baja Verapaz,Rabinal,85 - 89,205
15,1503,Baja Verapaz,Rabinal,90  - 94,68
15,1503,Baja Verapaz,Rabinal,95 - 99,9
15,1504,Baja Verapaz,Cubulco,0 - 4,6808
15,1504,Baja Verapaz,Cubulco,10 - 14,6111
15,1504,Baja Verapaz,Cubulco,100 o más,4
15,1504,Baja Verapaz,Cubulco,15 - 19,6815
15,1504,Baja Verapaz,Cubulco,20 - 24,5435
15,1504,Baja Verapaz,Cubulco,25 - 29,4220
15,1504,Baja Verapaz,Cubulco,30 - 34,3535
15,1504,Baja Verapaz,Cubulco,35 - 39,3162
15,1504,Baja Verapaz,Cubulco,40 - 44,2479
15,1504,Baja Verapaz,Cubulco,45 - 49,2088
15,1504,Baja Verapaz,Cubulco,5 - 9,6358
15,1504,Baja Verapaz,Cubulco,50 - 54,1733
15,1504,Baja Verapaz,Cubulco,55 - 59,1591
15,1504,Baja Verapaz,Cubulco,60 - 64,1311
15,1504,Baja Verapaz,Cubulco,65 - 69,1163
15,1504,Baja Verapaz,Cubulco,70  - 74,851
15,1504,Baja Verapaz,Cubulco,75 - 79,585
15,1504,Baja Verapaz,Cubulco,80 - 84,367
15,1504,Baja Verapaz,Cubulco,85 - 89,183
15,1504,Baja Verapaz,Cubulco,90  - 94,54
15,1504,Baja Verapaz,Cubulco,95 - 99,16
15,1505,Baja Verapaz,Granados,0 - 4,1418
15,1505,Baja Verapaz,Granados,10 - 14,1381
15,1505,Baja Verapaz,Granados,100 o más,1
15,1505,Baja Verapaz,Granados,15 - 19,1534
15,1505,Baja Verapaz,Granados,20 - 24,1322
15,1505,Baja Verapaz,Granados,25 - 29,1016
15,1505,Baja Verapaz,Granados,30 - 34,864
15,1505,Baja Verapaz,Granados,35 - 39,827
15,1505,Baja Verapaz,Granados,40 - 44,715
15,1505,Baja Verapaz,Granados,45 - 49,624
15,1505,Baja Verapaz,Granados,5 - 9,1316
15,1505,Baja Verapaz,Granados,50 - 54,545
15,1505,Baja Verapaz,Granados,55 - 59,493
15,1505,Baja Verapaz,Granados,60 - 64,402
15,1505,Baja Verapaz,Granados,65 - 69,378
15,1505,Baja Verapaz,Granados,70  - 74,297
15,1505,Baja Verapaz,Granados,75 - 79,211
15,1505,Baja Verapaz,Granados,80 - 84,140
15,1505,Baja Verapaz,Granados,85 - 89,82
15,1505,Baja Verapaz,Granados,90  - 94,24
15,1505,Baja Verapaz,Granados,95 - 99,5
15,1506,Baja Verapaz,El Chol,0 - 4,957
15,1506,Baja Verapaz,El Chol,10 - 14,967
15,1506,Baja Verapaz,El Chol,100 o más,0
15,1506,Baja Verapaz,El Chol,15 - 19,1101
15,1506,Baja Verapaz,El Chol,20 - 24,973
15,1506,Baja Verapaz,El Chol,25 - 29,706
15,1506,Baja Verapaz,El Chol,30 - 34,591
15,1506,Baja Verapaz,El Chol,35 - 39,559
15,1506,Baja Verapaz,El Chol,40 - 44,485
15,1506,Baja Verapaz,El Chol,45 - 49,446
15,1506,Baja Verapaz,El Chol,5 - 9,932
15,1506,Baja Verapaz,El Chol,50 - 54,396
15,1506,Baja Verapaz,El Chol,55 - 59,368
15,1506,Baja Verapaz,El Chol,60 - 64,296
15,1506,Baja Verapaz,El Chol,65 - 69,252
15,1506,Baja Verapaz,El Chol,70  - 74,188
15,1506,Baja Verapaz,El Chol,75 - 79,139
15,1506,Baja Verapaz,El Chol,80 - 84,99
15,1506,Baja Verapaz,El Chol,85 - 89,68
15,1506,Baja Verapaz,El Chol,90  - 94,9
15,1506,Baja Verapaz,El Chol,95 - 99,6
15,1507,Baja Verapaz,San Jerónimo,0 - 4,2882
15,1507,Baja Verapaz,San Jerónimo,10 - 14,2758
15,1507,Baja Verapaz,San Jerónimo,100 o más,0
15,1507,Baja Verapaz,San Jerónimo,15 - 19,2843
15,1507,Baja Verapaz,San Jerónimo,20 - 24,2452
15,1507,Baja Verapaz,San Jerónimo,25 - 29,2091
15,1507,Baja Verapaz,San Jerónimo,30 - 34,1895
15,1507,Baja Verapaz,San Jerónimo,35 - 39,1625
15,1507,Baja Verapaz,San Jerónimo,40 - 44,1261
15,1507,Baja Verapaz,San Jerónimo,45 - 49,1024
15,1507,Baja Verapaz,San Jerónimo,5 - 9,2869
15,1507,Baja Verapaz,San Jerónimo,50 - 54,869
15,1507,Baja Verapaz,San Jerónimo,55 - 59,810
15,1507,Baja Verapaz,San Jerónimo,60 - 64,660
15,1507,Baja Verapaz,San Jerónimo,65 - 69,509
15,1507,Baja Verapaz,San Jerónimo,70  - 74,338
15,1507,Baja Verapaz,San Jerónimo,75 - 79,234
15,1507,Baja Verapaz,San Jerónimo,80 - 84,167
15,1507,Baja Verapaz,San Jerónimo,85 - 89,107
15,1507,Baja Verapaz,San Jerónimo,90  - 94,53
15,1507,Baja Verapaz,San Jerónimo,95 - 99,12
15,1508,Baja Verapaz,Purulhá,0 - 4,8913
15,1508,Baja Verapaz,Purulhá,10 - 14,7033
15,1508,Baja Verapaz,Purulhá,100 o más,0
15,1508,Baja Verapaz,Purulhá,15 - 19,6813
15,1508,Baja Verapaz,Purulhá,20 - 24,5715
15,1508,Baja Verapaz,Purulhá,25 - 29,4292
15,1508,Baja Verapaz,Purulhá,30 - 34,3532
15,1508,Baja Verapaz,Purulhá,35 - 39,2953
15,1508,Baja Verapaz,Purulhá,40 - 44,2241
15,1508,Baja Verapaz,Purulhá,45 - 49,1647
15,1508,Baja Verapaz,Purulhá,5 - 9,8441
15,1508,Baja Verapaz,Purulhá,50 - 54,1303
15,1508,Baja Verapaz,Purulhá,55 - 59,1112
15,1508,Baja Verapaz,Purulhá,60 - 64,974
15,1508,Baja Verapaz,Purulhá,65 - 69,783
15,1508,Baja Verapaz,Purulhá,70  - 74,474
15,1508,Baja Verapaz,Purulhá,75 - 79,272
15,1508,Baja Verapaz,Purulhá,80 - 84,186
15,1508,Baja Verapaz,Purulhá,85 - 89,98
15,1508,Baja Verapaz,Purulhá,90  - 94,31
15,1508,Baja Verapaz,Purulhá,95 - 99,9
16,1601,Alta Verapaz,Cobán,0 - 4,25253
16,1601,Alta Verapaz,Cobán,10 - 14,24311
16,1601,Alta Verapaz,Cobán,100 o más,10
16,1601,Alta Verapaz,Cobán,15 - 19,25230
16,1601,Alta Verapaz,Cobán,20 - 24,21176
16,1601,Alta Verapaz,Cobán,25 - 29,17677
16,1601,Alta Verapaz,Cobán,30 - 34,15250
16,1601,Alta Verapaz,Cobán,35 - 39,13059
16,1601,Alta Verapaz,Cobán,40 - 44,10416
16,1601,Alta Verapaz,Cobán,45 - 49,8018
16,1601,Alta Verapaz,Cobán,5 - 9,26367
16,1601,Alta Verapaz,Cobán,50 - 54,6384
16,1601,Alta Verapaz,Cobán,55 - 59,5492
16,1601,Alta Verapaz,Cobán,60 - 64,4605
16,1601,Alta Verapaz,Cobán,65 - 69,3669
16,1601,Alta Verapaz,Cobán,70  - 74,2337
16,1601,Alta Verapaz,Cobán,75 - 79,1552
16,1601,Alta Verapaz,Cobán,80 - 84,919
16,1601,Alta Verapaz,Cobán,85 - 89,501
16,1601,Alta Verapaz,Cobán,90  - 94,157
16,1601,Alta Verapaz,Cobán,95 - 99,38
16,1602,Alta Verapaz,Santa Cruz Verapaz,0 - 4,4118
16,1602,Alta Verapaz,Santa Cruz Verapaz,10 - 14,3961
16,1602,Alta Verapaz,Santa Cruz Verapaz,100 o más,0
16,1602,Alta Verapaz,Santa Cruz Verapaz,15 - 19,3878
16,1602,Alta Verapaz,Santa Cruz Verapaz,20 - 24,3336
16,1602,Alta Verapaz,Santa Cruz Verapaz,25 - 29,2625
16,1602,Alta Verapaz,Santa Cruz Verapaz,30 - 34,2118
16,1602,Alta Verapaz,Santa Cruz Verapaz,35 - 39,1957
16,1602,Alta Verapaz,Santa Cruz Verapaz,40 - 44,1503
16,1602,Alta Verapaz,Santa Cruz Verapaz,45 - 49,1084
16,1602,Alta Verapaz,Santa Cruz Verapaz,5 - 9,4047
16,1602,Alta Verapaz,Santa Cruz Verapaz,50 - 54,800
16,1602,Alta Verapaz,Santa Cruz Verapaz,55 - 59,736
16,1602,Alta Verapaz,Santa Cruz Verapaz,60 - 64,602
16,1602,Alta Verapaz,Santa Cruz Verapaz,65 - 69,492
16,1602,Alta Verapaz,Santa Cruz Verapaz,70  - 74,310
16,1602,Alta Verapaz,Santa Cruz Verapaz,75 - 79,225
16,1602,Alta Verapaz,Santa Cruz Verapaz,80 - 84,143
16,1602,Alta Verapaz,Santa Cruz Verapaz,85 - 89,76
16,1602,Alta Verapaz,Santa Cruz Verapaz,90  - 94,24
16,1602,Alta Verapaz,Santa Cruz Verapaz,95 - 99,7
16,1603,Alta Verapaz,San Cristóbal Verapaz,0 - 4,9628
16,1603,Alta Verapaz,San Cristóbal Verapaz,10 - 14,8568
16,1603,Alta Verapaz,San Cristóbal Verapaz,100 o más,1
16,1603,Alta Verapaz,San Cristóbal Verapaz,15 - 19,8002
16,1603,Alta Verapaz,San Cristóbal Verapaz,20 - 24,6632
16,1603,Alta Verapaz,San Cristóbal Verapaz,25 - 29,5510
16,1603,Alta Verapaz,San Cristóbal Verapaz,30 - 34,4419
16,1603,Alta Verapaz,San Cristóbal Verapaz,35 - 39,3923
16,1603,Alta Verapaz,San Cristóbal Verapaz,40 - 44,2850
16,1603,Alta Verapaz,San Cristóbal Verapaz,45 - 49,2209
16,1603,Alta Verapaz,San Cristóbal Verapaz,5 - 9,9339
16,1603,Alta Verapaz,San Cristóbal Verapaz,50 - 54,1724
16,1603,Alta Verapaz,San Cristóbal Verapaz,55 - 59,1737
16,1603,Alta Verapaz,San Cristóbal Verapaz,60 - 64,1434
16,1603,Alta Verapaz,San Cristóbal Verapaz,65 - 69,1049
16,1603,Alta Verapaz,San Cristóbal Verapaz,70  - 74,701
16,1603,Alta Verapaz,San Cristóbal Verapaz,75 - 79,533
16,1603,Alta Verapaz,San Cristóbal Verapaz,80 - 84,327
16,1603,Alta Verapaz,San Cristóbal Verapaz,85 - 89,177
16,1603,Alta Verapaz,San Cristóbal Verapaz,90  - 94,43
16,1603,Alta Verapaz,San Cristóbal Verapaz,95 - 99,13
16,1604,Alta Verapaz,Tactic,0 - 4,4796
16,1604,Alta Verapaz,Tactic,10 - 14,4613
16,1604,Alta Verapaz,Tactic,100 o más,1
16,1604,Alta Verapaz,Tactic,15 - 19,4341
16,1604,Alta Verapaz,Tactic,20 - 24,3870
16,1604,Alta Verapaz,Tactic,25 - 29,3191
16,1604,Alta Verapaz,Tactic,30 - 34,2675
16,1604,Alta Verapaz,Tactic,35 - 39,2346
16,1604,Alta Verapaz,Tactic,40 - 44,1800
16,1604,Alta Verapaz,Tactic,45 - 49,1427
16,1604,Alta Verapaz,Tactic,5 - 9,4658
16,1604,Alta Verapaz,Tactic,50 - 54,1122
16,1604,Alta Verapaz,Tactic,55 - 59,878
16,1604,Alta Verapaz,Tactic,60 - 64,739
16,1604,Alta Verapaz,Tactic,65 - 69,594
16,1604,Alta Verapaz,Tactic,70  - 74,392
16,1604,Alta Verapaz,Tactic,75 - 79,275
16,1604,Alta Verapaz,Tactic,80 - 84,183
16,1604,Alta Verapaz,Tactic,85 - 89,113
16,1604,Alta Verapaz,Tactic,90  - 94,28
16,1604,Alta Verapaz,Tactic,95 - 99,10
16,1605,Alta Verapaz,Tamahú,0 - 4,2777
16,1605,Alta Verapaz,Tamahú,10 - 14,2544
16,1605,Alta Verapaz,Tamahú,100 o más,1
16,1605,Alta Verapaz,Tamahú,15 - 19,2410
16,1605,Alta Verapaz,Tamahú,20 - 24,2061
16,1605,Alta Verapaz,Tamahú,25 - 29,1590
16,1605,Alta Verapaz,Tamahú,30 - 34,1323
16,1605,Alta Verapaz,Tamahú,35 - 39,1056
16,1605,Alta Verapaz,Tamahú,40 - 44,834
16,1605,Alta Verapaz,Tamahú,45 - 49,648
16,1605,Alta Verapaz,Tamahú,5 - 9,2725
16,1605,Alta Verapaz,Tamahú,50 - 54,530
16,1605,Alta Verapaz,Tamahú,55 - 59,413
16,1605,Alta Verapaz,Tamahú,60 - 64,347
16,1605,Alta Verapaz,Tamahú,65 - 69,290
16,1605,Alta Verapaz,Tamahú,70  - 74,177
16,1605,Alta Verapaz,Tamahú,75 - 79,104
16,1605,Alta Verapaz,Tamahú,80 - 84,90
16,1605,Alta Verapaz,Tamahú,85 - 89,53
16,1605,Alta Verapaz,Tamahú,90  - 94,8
16,1605,Alta Verapaz,Tamahú,95 - 99,3
16,1606,Alta Verapaz,Tucurú,0 - 4,6523
16,1606,Alta Verapaz,Tucurú,10 - 14,5438
16,1606,Alta Verapaz,Tucurú,100 o más,0
16,1606,Alta Verapaz,Tucurú,15 - 19,5178
16,1606,Alta Verapaz,Tucurú,20 - 24,4223
16,1606,Alta Verapaz,Tucurú,25 - 29,3393
16,1606,Alta Verapaz,Tucurú,30 - 34,2725
16,1606,Alta Verapaz,Tucurú,35 - 39,2325
16,1606,Alta Verapaz,Tucurú,40 - 44,1820
16,1606,Alta Verapaz,Tucurú,45 - 49,1344
16,1606,Alta Verapaz,Tucurú,5 - 9,6136
16,1606,Alta Verapaz,Tucurú,50 - 54,1099
16,1606,Alta Verapaz,Tucurú,55 - 59,911
16,1606,Alta Verapaz,Tucurú,60 - 64,785
16,1606,Alta Verapaz,Tucurú,65 - 69,603
16,1606,Alta Verapaz,Tucurú,70  - 74,416
16,1606,Alta Verapaz,Tucurú,75 - 79,259
16,1606,Alta Verapaz,Tucurú,80 - 84,175
16,1606,Alta Verapaz,Tucurú,85 - 89,84
16,1606,Alta Verapaz,Tucurú,90  - 94,28
16,1606,Alta Verapaz,Tucurú,95 - 99,8
16,1607,Alta Verapaz,Panzós,0 - 4,11090
16,1607,Alta Verapaz,Panzós,10 - 14,8882
16,1607,Alta Verapaz,Panzós,100 o más,0
16,1607,Alta Verapaz,Panzós,15 - 19,8600
16,1607,Alta Verapaz,Panzós,20 - 24,6954
16,1607,Alta Verapaz,Panzós,25 - 29,5306
16,1607,Alta Verapaz,Panzós,30 - 34,4379
16,1607,Alta Verapaz,Panzós,35 - 39,3727
16,1607,Alta Verapaz,Panzós,40 - 44,2952
16,1607,Alta Verapaz,Panzós,45 - 49,2205
16,1607,Alta Verapaz,Panzós,5 - 9,10704
16,1607,Alta Verapaz,Panzós,50 - 54,1833
16,1607,Alta Verapaz,Panzós,55 - 59,1509
16,1607,Alta Verapaz,Panzós,60 - 64,1220
16,1607,Alta Verapaz,Panzós,65 - 69,997
16,1607,Alta Verapaz,Panzós,70  - 74,582
16,1607,Alta Verapaz,Panzós,75 - 79,448
16,1607,Alta Verapaz,Panzós,80 - 84,273
16,1607,Alta Verapaz,Panzós,85 - 89,140
16,1607,Alta Verapaz,Panzós,90  - 94,35
16,1607,Alta Verapaz,Panzós,95 - 99,10
16,1608,Alta Verapaz,Senahú,0 - 4,13560
16,1608,Alta Verapaz,Senahú,10 - 14,10997
16,1608,Alta Verapaz,Senahú,100 o más,3
16,1608,Alta Verapaz,Senahú,15 - 19,11340
16,1608,Alta Verapaz,Senahú,20 - 24,8952
16,1608,Alta Verapaz,Senahú,25 - 29,6867
16,1608,Alta Verapaz,Senahú,30 - 34,5904
16,1608,Alta Verapaz,Senahú,35 - 39,5266
16,1608,Alta Verapaz,Senahú,40 - 44,3925
16,1608,Alta Verapaz,Senahú,45 - 49,3003
16,1608,Alta Verapaz,Senahú,5 - 9,12604
16,1608,Alta Verapaz,Senahú,50 - 54,2310
16,1608,Alta Verapaz,Senahú,55 - 59,2131
16,1608,Alta Verapaz,Senahú,60 - 64,1667
16,1608,Alta Verapaz,Senahú,65 - 69,1370
16,1608,Alta Verapaz,Senahú,70  - 74,900
16,1608,Alta Verapaz,Senahú,75 - 79,527
16,1608,Alta Verapaz,Senahú,80 - 84,378
16,1608,Alta Verapaz,Senahú,85 - 89,202
16,1608,Alta Verapaz,Senahú,90  - 94,58
16,1608,Alta Verapaz,Senahú,95 - 99,10
16,1609,Alta Verapaz,San Pedro Carchá,0 - 4,31805
16,1609,Alta Verapaz,San Pedro Carchá,10 - 14,27424
16,1609,Alta Verapaz,San Pedro Carchá,100 o más,5
16,1609,Alta Verapaz,San Pedro Carchá,15 - 19,27004
16,1609,Alta Verapaz,San Pedro Carchá,20 - 24,22728
16,1609,Alta Verapaz,San Pedro Carchá,25 - 29,18702
16,1609,Alta Verapaz,San Pedro Carchá,30 - 34,17131
16,1609,Alta Verapaz,San Pedro Carchá,35 - 39,15261
16,1609,Alta Verapaz,San Pedro Carchá,40 - 44,10688
16,1609,Alta Verapaz,San Pedro Carchá,45 - 49,7692
16,1609,Alta Verapaz,San Pedro Carchá,5 - 9,30472
16,1609,Alta Verapaz,San Pedro Carchá,50 - 54,6181
16,1609,Alta Verapaz,San Pedro Carchá,55 - 59,5272
16,1609,Alta Verapaz,San Pedro Carchá,60 - 64,4685
16,1609,Alta Verapaz,San Pedro Carchá,65 - 69,4020
16,1609,Alta Verapaz,San Pedro Carchá,70  - 74,2562
16,1609,Alta Verapaz,San Pedro Carchá,75 - 79,1570
16,1609,Alta Verapaz,San Pedro Carchá,80 - 84,1226
16,1609,Alta Verapaz,San Pedro Carchá,85 - 89,598
16,1609,Alta Verapaz,San Pedro Carchá,90  - 94,195
16,1609,Alta Verapaz,San Pedro Carchá,95 - 99,54
16,1610,Alta Verapaz,San Juan Chamelco,0 - 4,7508
16,1610,Alta Verapaz,San Juan Chamelco,10 - 14,6679
16,1610,Alta Verapaz,San Juan Chamelco,100 o más,0
16,1610,Alta Verapaz,San Juan Chamelco,15 - 19,6367
16,1610,Alta Verapaz,San Juan Chamelco,20 - 24,5613
16,1610,Alta Verapaz,San Juan Chamelco,25 - 29,4617
16,1610,Alta Verapaz,San Juan Chamelco,30 - 34,3986
16,1610,Alta Verapaz,San Juan Chamelco,35 - 39,3643
16,1610,Alta Verapaz,San Juan Chamelco,40 - 44,2894
16,1610,Alta Verapaz,San Juan Chamelco,45 - 49,1978
16,1610,Alta Verapaz,San Juan Chamelco,5 - 9,7263
16,1610,Alta Verapaz,San Juan Chamelco,50 - 54,1518
16,1610,Alta Verapaz,San Juan Chamelco,55 - 59,1429
16,1610,Alta Verapaz,San Juan Chamelco,60 - 64,1208
16,1610,Alta Verapaz,San Juan Chamelco,65 - 69,1033
16,1610,Alta Verapaz,San Juan Chamelco,70  - 74,704
16,1610,Alta Verapaz,San Juan Chamelco,75 - 79,485
16,1610,Alta Verapaz,San Juan Chamelco,80 - 84,305
16,1610,Alta Verapaz,San Juan Chamelco,85 - 89,159
16,1610,Alta Verapaz,San Juan Chamelco,90  - 94,58
16,1610,Alta Verapaz,San Juan Chamelco,95 - 99,9
16,1611,Alta Verapaz,Lanquín,0 - 4,3167
16,1611,Alta Verapaz,Lanquín,10 - 14,2773
16,1611,Alta Verapaz,Lanquín,100 o más,1
16,1611,Alta Verapaz,Lanquín,15 - 19,3013
16,1611,Alta Verapaz,Lanquín,20 - 24,2423
16,1611,Alta Verapaz,Lanquín,25 - 29,1923
16,1611,Alta Verapaz,Lanquín,30 - 34,1659
16,1611,Alta Verapaz,Lanquín,35 - 39,1483
16,1611,Alta Verapaz,Lanquín,40 - 44,1077
16,1611,Alta Verapaz,Lanquín,45 - 49,773
16,1611,Alta Verapaz,Lanquín,5 - 9,3238
16,1611,Alta Verapaz,Lanquín,50 - 54,606
16,1611,Alta Verapaz,Lanquín,55 - 59,572
16,1611,Alta Verapaz,Lanquín,60 - 64,477
16,1611,Alta Verapaz,Lanquín,65 - 69,352
16,1611,Alta Verapaz,Lanquín,70  - 74,237
16,1611,Alta Verapaz,Lanquín,75 - 79,145
16,1611,Alta Verapaz,Lanquín,80 - 84,104
16,1611,Alta Verapaz,Lanquín,85 - 89,67
16,1611,Alta Verapaz,Lanquín,90  - 94,9
16,1611,Alta Verapaz,Lanquín,95 - 99,0
16,1612,Alta Verapaz,Cahabón,0 - 4,8405
16,1612,Alta Verapaz,Cahabón,10 - 14,7868
16,1612,Alta Verapaz,Cahabón,100 o más,3
16,1612,Alta Verapaz,Cahabón,15 - 19,8469
16,1612,Alta Verapaz,Cahabón,20 - 24,6714
16,1612,Alta Verapaz,Cahabón,25 - 29,5135
16,1612,Alta Verapaz,Cahabón,30 - 34,4205
16,1612,Alta Verapaz,Cahabón,35 - 39,3971
16,1612,Alta Verapaz,Cahabón,40 - 44,2983
16,1612,Alta Verapaz,Cahabón,45 - 49,2164
16,1612,Alta Verapaz,Cahabón,5 - 9,8325
16,1612,Alta Verapaz,Cahabón,50 - 54,1714
16,1612,Alta Verapaz,Cahabón,55 - 59,1500
16,1612,Alta Verapaz,Cahabón,60 - 64,1192
16,1612,Alta Verapaz,Cahabón,65 - 69,889
16,1612,Alta Verapaz,Cahabón,70  - 74,593
16,1612,Alta Verapaz,Cahabón,75 - 79,360
16,1612,Alta Verapaz,Cahabón,80 - 84,270
16,1612,Alta Verapaz,Cahabón,85 - 89,105
16,1612,Alta Verapaz,Cahabón,90  - 94,42
16,1612,Alta Verapaz,Cahabón,95 - 99,4
16,1613,Alta Verapaz,Chisec,0 - 4,12438
16,1613,Alta Verapaz,Chisec,10 - 14,11104
16,1613,Alta Verapaz,Chisec,100 o más,3
16,1613,Alta Verapaz,Chisec,15 - 19,10625
16,1613,Alta Verapaz,Chisec,20 - 24,8566
16,1613,Alta Verapaz,Chisec,25 - 29,6587
16,1613,Alta Verapaz,Chisec,30 - 34,5497
16,1613,Alta Verapaz,Chisec,35 - 39,4394
16,1613,Alta Verapaz,Chisec,40 - 44,3332
16,1613,Alta Verapaz,Chisec,45 - 49,2471
16,1613,Alta Verapaz,Chisec,5 - 9,12180
16,1613,Alta Verapaz,Chisec,50 - 54,1818
16,1613,Alta Verapaz,Chisec,55 - 59,1617
16,1613,Alta Verapaz,Chisec,60 - 64,1368
16,1613,Alta Verapaz,Chisec,65 - 69,1069
16,1613,Alta Verapaz,Chisec,70  - 74,647
16,1613,Alta Verapaz,Chisec,75 - 79,392
16,1613,Alta Verapaz,Chisec,80 - 84,270
16,1613,Alta Verapaz,Chisec,85 - 89,142
16,1613,Alta Verapaz,Chisec,90  - 94,28
16,1613,Alta Verapaz,Chisec,95 - 99,5
16,1614,Alta Verapaz,Chahal,0 - 4,3722
16,1614,Alta Verapaz,Chahal,10 - 14,3004
16,1614,Alta Verapaz,Chahal,100 o más,0
16,1614,Alta Verapaz,Chahal,15 - 19,3232
16,1614,Alta Verapaz,Chahal,20 - 24,2816
16,1614,Alta Verapaz,Chahal,25 - 29,2127
16,1614,Alta Verapaz,Chahal,30 - 34,1763
16,1614,Alta Verapaz,Chahal,35 - 39,1549
16,1614,Alta Verapaz,Chahal,40 - 44,1154
16,1614,Alta Verapaz,Chahal,45 - 49,886
16,1614,Alta Verapaz,Chahal,5 - 9,3574
16,1614,Alta Verapaz,Chahal,50 - 54,761
16,1614,Alta Verapaz,Chahal,55 - 59,640
16,1614,Alta Verapaz,Chahal,60 - 64,470
16,1614,Alta Verapaz,Chahal,65 - 69,344
16,1614,Alta Verapaz,Chahal,70  - 74,251
16,1614,Alta Verapaz,Chahal,75 - 79,175
16,1614,Alta Verapaz,Chahal,80 - 84,102
16,1614,Alta Verapaz,Chahal,85 - 89,60
16,1614,Alta Verapaz,Chahal,90  - 94,9
16,1614,Alta Verapaz,Chahal,95 - 99,5
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,0 - 4,9164
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,10 - 14,8294
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,100 o más,0
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,15 - 19,7720
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,20 - 24,6473
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,25 - 29,4953
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,30 - 34,4380
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,35 - 39,3779
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,40 - 44,3137
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,45 - 49,2289
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,5 - 9,9093
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,50 - 54,1624
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,55 - 59,1369
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,60 - 64,1191
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,65 - 69,1067
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,70  - 74,682
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,75 - 79,420
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,80 - 84,310
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,85 - 89,135
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,90  - 94,50
16,1615,Alta Verapaz,Fray Bartolomé de Las Casas,95 - 99,11
16,1616,Alta Verapaz,Santa Catalina La Tinta,0 - 4,5661
16,1616,Alta Verapaz,Santa Catalina La Tinta,10 - 14,5036
16,1616,Alta Verapaz,Santa Catalina La Tinta,100 o más,4
16,1616,Alta Verapaz,Santa Catalina La Tinta,15 - 19,4854
16,1616,Alta Verapaz,Santa Catalina La Tinta,20 - 24,3868
16,1616,Alta Verapaz,Santa Catalina La Tinta,25 - 29,3185
16,1616,Alta Verapaz,Santa Catalina La Tinta,30 - 34,2713
16,1616,Alta Verapaz,Santa Catalina La Tinta,35 - 39,2417
16,1616,Alta Verapaz,Santa Catalina La Tinta,40 - 44,1768
16,1616,Alta Verapaz,Santa Catalina La Tinta,45 - 49,1322
16,1616,Alta Verapaz,Santa Catalina La Tinta,5 - 9,5482
16,1616,Alta Verapaz,Santa Catalina La Tinta,50 - 54,1008
